Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5117730	2018-06-15 16:34:17	2016-12-16 23:07:53	15991890	1599189000	0	100	1112		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117730	SRX2433057		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868599	SAMN06161284	simple	9606	Homo sapiens	GSM2431318							no					GEO	SRA505100		public	35EA758904F86744F07E05B42ED24696	97FDAD91986591C836FAA1701183D902
SRR5117731	2018-06-15 16:34:17	2016-12-16 23:08:43	22032853	2203285300	0	100	1525		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117731	SRX2433058		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868600	SAMN06161283	simple	9606	Homo sapiens	GSM2431319							no					GEO	SRA505100		public	C15956F151E600BF0D9D5EBFE1AB0BB7	58CB611290F910456947CF3DE46661E4
SRR5117732	2018-06-15 16:34:17	2016-12-16 23:09:00	21696565	2169656500	0	100	1490		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117732	SRX2433058		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868600	SAMN06161283	simple	9606	Homo sapiens	GSM2431319							no					GEO	SRA505100		public	7AFA9444E8092919365BA079059334D6	5FA1272CCBF3C92AAE7E961D64EC4312
SRR5117733	2018-06-15 16:34:17	2016-12-16 23:05:12	9629064	962906400	0	100	546		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117733	SRX2433059		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868601	SAMN06161282	simple	9606	Homo sapiens	GSM2431320							no					GEO	SRA505100		public	60A5DF521589F399DEC03976E30360BB	CE468BE25F138A1E0B33557A1E5F1377
SRR5117734	2018-06-15 16:34:17	2016-12-16 23:59:50	93321797	9332179700	0	100	6110		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117734	SRX2433060		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868602	SAMN06161281	simple	9606	Homo sapiens	GSM2431321							no					GEO	SRA505100		public	CC07BF6924BCE132E70E1610D0AE37E5	B268CCD388A6D8006C2FDF6970F773A6
SRR5117735	2018-06-15 16:34:17	2016-12-16 23:04:08	8168341	816834100	0	100	463		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117735	SRX2433060		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868602	SAMN06161281	simple	9606	Homo sapiens	GSM2431321							no					GEO	SRA505100		public	78CDD7A4B380FB4FCF962F325A92D552	09C5702707C4F7E1FF6C9998142B51D1
SRR5117736	2018-06-15 16:34:17	2016-12-16 23:05:54	8869268	886926800	0	100	498		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117736	SRX2433061		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868603	SAMN06161280	simple	9606	Homo sapiens	GSM2431322							no					GEO	SRA505100		public	36A58B8F4A1325847D4C1C602C2439CB	EAD978C4A54E82EF5B94343964623230
SRR5117737	2018-06-15 16:34:17	2016-12-16 23:04:40	9447740	944774000	0	100	534		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117737	SRX2433061		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868603	SAMN06161280	simple	9606	Homo sapiens	GSM2431322							no					GEO	SRA505100		public	45751B296590B9D9F63BBBD22809676A	0508E37127B9DB4324881442004D1620
SRR5117738	2018-06-15 16:34:17	2016-12-16 23:07:16	13816800	1381680000	0	100	781		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117738	SRX2433062		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868604	SAMN06161279	simple	9606	Homo sapiens	GSM2431323							no					GEO	SRA505100		public	0FBC42D0AA57FC0F5795BDB626968853	A512C1F032A157052650B24868F9BE77
SRR5117739	2018-06-15 16:34:17	2016-12-16 23:07:31	14777289	1477728900	0	100	840		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117739	SRX2433062		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868604	SAMN06161279	simple	9606	Homo sapiens	GSM2431323							no					GEO	SRA505100		public	7419E66CED584390AAF153D524C3C806	49B1868BE4C92201853919EB9058E2C3
SRR5117740	2018-06-15 16:34:17	2016-12-16 23:05:38	6617478	661747800	0	100	449		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117740	SRX2433063		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868605	SAMN06161278	simple	9606	Homo sapiens	GSM2431324							no					GEO	SRA505100		public	D7ECDB4CAF61CD7311A4DE4FC36741F9	BF5A13FD4472CB2C1CC62B8F5310F04A
SRR5117741	2018-06-15 16:34:17	2016-12-16 23:03:41	5285577	528557700	0	100	353		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117741	SRX2433063		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868605	SAMN06161278	simple	9606	Homo sapiens	GSM2431324							no					GEO	SRA505100		public	20B0B306A70B9A38AB8639B3684F21C2	9E4E4A2AFCF95E7EFADCB8B7A9618FEE
SRR5117742	2018-06-15 16:34:17	2016-12-16 23:07:12	13815671	1381567100	0	100	745		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117742	SRX2433063		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868605	SAMN06161278	simple	9606	Homo sapiens	GSM2431324							no					GEO	SRA505100		public	C328489DFC3E25C792C95D1E607E8934	A6C9453CD611665E84432986CCFF2063
SRR5117743	2018-06-15 16:34:17	2016-12-16 23:10:13	14891578	1489157800	0	100	1025		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117743	SRX2433064		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868606	SAMN06161277	simple	9606	Homo sapiens	GSM2431325							no					GEO	SRA505100		public	F1B600DECF5364BB5DC8C04A932E6824	B054A353C987153DA3EB89B4B9E29671
SRR5117744	2018-06-15 16:34:17	2016-12-16 23:07:25	13961001	1396100100	0	100	931		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117744	SRX2433064		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868606	SAMN06161277	simple	9606	Homo sapiens	GSM2431325							no					GEO	SRA505100		public	3A775A392E3C1CDC156109B2E4A2F9F3	DCE55C741CAD859B26B7D760C906BCF1
SRR5117745	2018-06-15 16:34:17	2016-12-16 23:06:38	10916717	1091671700	0	100	713		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117745	SRX2433065		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868607	SAMN06161276	simple	9606	Homo sapiens	GSM2431326							no					GEO	SRA505100		public	A47C2C0127569D0E287540A063F35324	8A387026D7039A61607FABE9AFDBD4F7
SRR5117746	2018-06-15 16:34:17	2016-12-16 23:05:30	7421807	742180700	0	100	490		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117746	SRX2433065		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868607	SAMN06161276	simple	9606	Homo sapiens	GSM2431326							no					GEO	SRA505100		public	DD9821DA474404CCF15772D3934D4E9F	0E92DE369585849C9C7AA97A0326B98B
SRR5117747	2018-06-15 16:34:17	2016-12-16 23:05:12	6680778	668077800	0	100	447		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117747	SRX2433066		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868608	SAMN06161275	simple	9606	Homo sapiens	GSM2431327							no					GEO	SRA505100		public	9769A1E8B78F59713515D351F3667F95	4E9319D6700F628F30460E8F29DA6A79
SRR5117748	2018-06-15 16:34:17	2016-12-16 23:04:33	5563973	556397300	0	100	375		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117748	SRX2433066		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868608	SAMN06161275	simple	9606	Homo sapiens	GSM2431327							no					GEO	SRA505100		public	B2059A776E9094593AD6A0503A3BA586	22F9A71F4ECE83CB0BEBC0927D4CC721
SRR5117749	2018-06-15 16:34:17	2016-12-16 23:09:15	12821676	1282167600	0	100	846		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117749	SRX2433067		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868609	SAMN06161274	simple	9606	Homo sapiens	GSM2431328							no					GEO	SRA505100		public	F89F3D93A2F7C1845FCA7A10BC02B72A	E2E8B5FBBFD252B027560B37554E165F
SRR5117750	2018-06-15 16:34:17	2016-12-16 23:06:13	8955337	895533700	0	100	588		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117750	SRX2433067		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868609	SAMN06161274	simple	9606	Homo sapiens	GSM2431328							no					GEO	SRA505100		public	9D8DFFDD76D23965492B5DACFDD689C1	4158CCF0FF28C7453FF941AC752D9168
SRR5117751	2018-06-15 16:34:17	2016-12-16 23:09:41	19212289	1921228900	0	100	1266		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117751	SRX2433068		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868610	SAMN06161273	simple	9606	Homo sapiens	GSM2431329							no					GEO	SRA505100		public	755639C03B562B64E8B6E9C36DBE3A95	4DF0943BA88FC545618D2FE63B69F679
SRR5117752	2018-06-15 16:34:17	2016-12-16 23:08:06	15969987	1596998700	0	100	1057		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117752	SRX2433068		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868610	SAMN06161273	simple	9606	Homo sapiens	GSM2431329							no					GEO	SRA505100		public	412B1BFECB6736F8FEB3E722A04946B0	9FAC247F4FEB858498B5D086C134EFCC
SRR5117753	2018-06-15 16:34:17	2016-12-16 23:08:57	14904175	1490417500	0	100	1054		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117753	SRX2433069		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868611	SAMN06161310	simple	9606	Homo sapiens	GSM2431330							no					GEO	SRA505100		public	64208C68AD130080A8F942E11B9649D4	6DBD5D69D8F87297F4E463CDBFAE9888
SRR5117754	2018-06-15 16:34:17	2016-12-16 23:11:56	14402619	1440261900	0	100	1014		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117754	SRX2433069		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868611	SAMN06161310	simple	9606	Homo sapiens	GSM2431330							no					GEO	SRA505100		public	589A51A4124343F362CB6BD44937F77F	1EDC1FDFBBDD7671CE703E3D77F117D1
SRR5117755	2018-06-15 16:34:17	2016-12-16 23:21:19	18480855	1848085500	0	100	1307		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117755	SRX2433070		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868612	SAMN06161272	simple	9606	Homo sapiens	GSM2431331							no					GEO	SRA505100		public	11FBA6BF2708AE7D6F84414919116981	ED3A6F26682D7C096BE2B9E8F334A1FA
SRR5117756	2018-06-15 16:34:17	2016-12-16 23:09:25	17970256	1797025600	0	100	1266		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117756	SRX2433070		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868612	SAMN06161272	simple	9606	Homo sapiens	GSM2431331							no					GEO	SRA505100		public	215E4645E92CA4257677E10CC014FF3A	7148F201AC4891DAD3C163F78CB36522
SRR5117757	2018-06-15 16:34:17	2016-12-16 23:08:58	19198435	1919843500	0	100	1345		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117757	SRX2433071		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868615	SAMN06161237	simple	9606	Homo sapiens	GSM2431332							no					GEO	SRA505100		public	3621CDE6A3DD4CE39840AC4D51B877ED	4F89E415241353B6A2F6F1B9DFB5991F
SRR5117758	2018-06-15 16:34:17	2016-12-16 23:11:35	19225064	1922506400	0	100	1346		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117758	SRX2433071		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868615	SAMN06161237	simple	9606	Homo sapiens	GSM2431332							no					GEO	SRA505100		public	4CCA960CBF3B14B45020062F32607E5C	A873A202D4C178548A220891D64772A0
SRR5117759	2018-06-15 16:34:17	2016-12-16 23:04:57	3350193	335019300	0	100	237		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117759	SRX2433072		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868613	SAMN06161236	simple	9606	Homo sapiens	GSM2431333							no					GEO	SRA505100		public	EACBB42013C43C3B130834E2B63258CB	3D8E2D85C80F01D909F9567964D57E08
SRR5117760	2018-06-15 16:34:17	2016-12-16 23:04:56	3350053	335005300	0	100	237		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117760	SRX2433072		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868613	SAMN06161236	simple	9606	Homo sapiens	GSM2431333							no					GEO	SRA505100		public	3D2772E00266A316B0F9ABB41BADD81B	43A9FEA6E0DFF06470AEB41291A13EB1
SRR5117761	2018-06-15 16:34:17	2016-12-16 23:05:33	6216829	621682900	0	100	330		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117761	SRX2433072		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868613	SAMN06161236	simple	9606	Homo sapiens	GSM2431333							no					GEO	SRA505100		public	CFE4BC8B98D249FDE2541CF7400C7D5C	8F18A2E7AC3EFBD0C28328E275D9A1FC
SRR5117762	2018-06-15 16:34:17	2016-12-16 23:07:29	13763709	1376370900	0	100	957		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117762	SRX2433073		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868614	SAMN06161314	simple	9606	Homo sapiens	GSM2431334							no					GEO	SRA505100		public	1C0F52DCCDFA9660A8688BC3D93D6F3D	E2950B6CF4D6B0A975B3602108983CF6
SRR5117763	2018-06-15 16:34:17	2016-12-16 23:09:27	13775861	1377586100	0	100	958		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117763	SRX2433073		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868614	SAMN06161314	simple	9606	Homo sapiens	GSM2431334							no					GEO	SRA505100		public	90472B299F5941EDB0A616A6153BD9E5	33C7B2D48A00B06796952245D1A737C4
SRR5117764	2018-06-15 16:34:17	2016-12-16 23:07:29	10582469	1058246900	0	100	743		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117764	SRX2433074		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868616	SAMN06161313	simple	9606	Homo sapiens	GSM2431335							no					GEO	SRA505100		public	6D0C61C5B1A32199A49E3A0ABA14079A	72A1DD394B62BC326BFA145DA783935B
SRR5117765	2018-06-15 16:34:17	2016-12-16 23:07:07	10604323	1060432300	0	100	745		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117765	SRX2433074		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868616	SAMN06161313	simple	9606	Homo sapiens	GSM2431335							no					GEO	SRA505100		public	2C91009A21FEC93E91FAF81B3DF68506	3CAD66DB34A9987A0F75B821C56ECEA9
SRR5117766	2018-06-15 16:34:17	2016-12-16 23:12:35	22890603	2289060300	0	100	1575		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117766	SRX2433075		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868617	SAMN06161312	simple	9606	Homo sapiens	GSM2431336							no					GEO	SRA505100		public	3AF07605E979B7CC2D1CB9500EE2E92B	F2EF01DFBD56777D8330408011D06A38
SRR5117767	2018-06-15 16:34:17	2016-12-16 23:10:07	22722477	2272247700	0	100	1560		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117767	SRX2433075		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868617	SAMN06161312	simple	9606	Homo sapiens	GSM2431336							no					GEO	SRA505100		public	755CF37D4CFA009B9334F6DBD84FDF83	19EB2FD7027017D3F3CE1BC5C26D1E76
SRR5117768	2018-06-15 16:34:17	2016-12-16 23:05:20	3999636	399963600	0	100	279		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117768	SRX2433076		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868619	SAMN06161311	simple	9606	Homo sapiens	GSM2431337							no					GEO	SRA505100		public	CCA08D155B0BBCFBF89ABA2FF0510142	FAA1714F5FDA27049A14E4416576E182
SRR5117769	2018-06-15 16:34:17	2016-12-16 23:05:25	3978488	397848800	0	100	276		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117769	SRX2433076		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868619	SAMN06161311	simple	9606	Homo sapiens	GSM2431337							no					GEO	SRA505100		public	1F8BF3EFB47E90C09692833C63CE79CD	F8C31AF09C2933D8B232229135D7020C
SRR5117770	2018-06-15 16:34:17	2016-12-16 23:04:48	2411938	241193800	0	100	137		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117770	SRX2433076		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868619	SAMN06161311	simple	9606	Homo sapiens	GSM2431337							no					GEO	SRA505100		public	5A552ABFB462C0F32B8E2A2C2220EEB6	FEE6ACFB4D4DE5ED5680A32E15499E33
SRR5117771	2018-06-15 16:34:17	2016-12-16 23:07:18	8984095	898409500	0	100	623		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117771	SRX2433077		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868618	SAMN06161309	simple	9606	Homo sapiens	GSM2431338							no					GEO	SRA505100		public	A6E57D2E1FACFADA2C3B42B2F717A996	00ACB82332F49F9E556322047A3604D7
SRR5117772	2018-06-15 16:34:17	2016-12-16 23:06:37	8789908	878990800	0	100	610		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117772	SRX2433077		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868618	SAMN06161309	simple	9606	Homo sapiens	GSM2431338							no					GEO	SRA505100		public	4CE0B4C17D0AC6ABA7379F89992935CF	28A3975A64455523B7728C8F7924F5AB
SRR5117773	2018-06-15 16:34:17	2016-12-16 23:05:21	4966114	496611400	0	100	262		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117773	SRX2433077		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868618	SAMN06161309	simple	9606	Homo sapiens	GSM2431338							no					GEO	SRA505100		public	795FDD00A783C43AA97F8DAD8EA7ED93	9930BB309817F20C31EF35D2A31A8A46
SRR5117774	2018-06-15 16:34:17	2016-12-16 23:13:55	12966686	1296668600	0	100	860		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117774	SRX2433078		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868620	SAMN06161308	simple	9606	Homo sapiens	GSM2431339							no					GEO	SRA505100		public	E29A62A8A35B749DB7D1AC9943A0D021	0FAD358BEDF05B62486B0DDE40DF2DBF
SRR5117775	2018-06-15 16:34:17	2016-12-16 23:07:00	9954262	995426200	0	100	666		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117775	SRX2433078		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868620	SAMN06161308	simple	9606	Homo sapiens	GSM2431339							no					GEO	SRA505100		public	513D8954D9D456F41128DF34F1758F81	B1530F0C306402EB8E3D6B59C3D7FAC6
SRR5117776	2018-06-15 16:34:17	2016-12-16 23:10:32	17910287	1791028700	0	100	1241		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117776	SRX2433079		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868622	SAMN06161307	simple	9606	Homo sapiens	GSM2431340							no					GEO	SRA505100		public	F0EC9BD7800BD84C3CAB034FE749D32A	56580F476FA15B51E9E1D1B72EA69B33
SRR5117777	2018-06-15 16:34:17	2016-12-16 23:09:23	17589110	1758911000	0	100	1223		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117777	SRX2433079		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868622	SAMN06161307	simple	9606	Homo sapiens	GSM2431340							no					GEO	SRA505100		public	FF56DAC75755E01EA4E8FD4CCEDC8572	26012BE568E9F79CCF893C30C6BD6F67
SRR5117778	2018-06-15 16:34:17	2016-12-16 23:10:49	22237489	2223748900	0	100	1543		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117778	SRX2433080		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868621	SAMN06161306	simple	9606	Homo sapiens	GSM2431341							no					GEO	SRA505100		public	5DE9F7D6A5C6502EC8E7157E09F39127	E677CDDCA4B24492E952222064CFE821
SRR5117779	2018-06-15 16:34:17	2016-12-16 23:10:38	21887109	2188710900	0	100	1523		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117779	SRX2433080		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868621	SAMN06161306	simple	9606	Homo sapiens	GSM2431341							no					GEO	SRA505100		public	17D19BD650C874435BD0D949A910BF68	6328DED2196DDB8249FD186294D95B35
SRR5117780	2018-06-15 16:34:17	2016-12-16 23:14:58	18770677	1877067700	0	100	1301		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117780	SRX2433081		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868623	SAMN06161305	simple	9606	Homo sapiens	GSM2431342							no					GEO	SRA505100		public	A1862B01DB2FC926D6FB8068DB6F4563	45EE7EB2CE4B0CDE9B1A079D1B10C57C
